geometry/coordinates/0/0/0,geometry/coordinates/0/0/1,geometry/coordinates/0/0/2,geometry/coordinates/0/1/0,geometry/coordinates/0/1/1,geometry/coordinates/0/1/2,geometry/coordinates/0/2/0,geometry/coordinates/0/2/1,geometry/coordinates/0/2/2,geometry/coordinates/0/3/0,geometry/coordinates/0/3/1,geometry/coordinates/0/3/2,geometry/type,properties/bounds_imcoords,properties/edited_by,properties/feature_id/0,properties/image_id,properties/ingest_time,properties/type_id,properties/type_name,type
120.301508,22.57467,0,120.301569,22.574588,0,120.301136,22.574264,0,120.301075,22.574346,0,Polygon,"1112.5223081355236,1365.4532148290405,1129.5136291124763,1388.180957486212,1009.2088591543268,1478.1211241033466,992.2175381773742,1455.393381446175",Ilwon Lee @ SI Analytics,7c90d87f23cd42aa042ef856ced8a9068a93cb40c28ba6c8ac44eb7db5b31df3,800.png,2019:01:14 15:33:45,4,maritime vessels,Feature
120.301487,22.574763,0,120.301543,22.574687,0,120.301092,22.57435,0,120.301035,22.574426,0,Polygon,"1106.6114110982587,1339.3904438484979,1122.4094413097368,1360.522030122674,996.9761983480323,1454.2962568239736,981.1781681365542,1433.1646705497974",Ilwon Lee @ SI Analytics,123a65a670f4118ac6ce99c2091383dc3fb35e03dc099b0500de3d8dfb5a269d,800.png,2019:01:14 15:33:45,4,maritime vessels,Feature
120.301422,22.574838,0,120.301484,22.574755,0,120.301058,22.574436,0,120.300995,22.57452,0,Polygon,"1088.5533012367562,1318.568286746045,1105.8917637090537,1341.7603689670757,987.4669792862039,1430.2950533881053,970.1285168139063,1407.1029711670747",Ilwon Lee @ SI Analytics,2e5a63ddd78eb67e053e1b586ef95c4ec063ea72ecc6c98f63a3cb352d0efc28,800.png,2019:01:14 15:33:45,4,maritime vessels,Feature
120.311922,22.571446,0,120.312015,22.571331,0,120.311523,22.570933,0,120.31143,22.571048,0,Polygon,"1005.3052404351511,2261.0207174280204,1031.0586509091263,2292.87713385102,894.4043643496261,2403.351390844162,868.650953875651,2371.494974421162",Ilwon Lee @ SI Analytics,db3b721a1fce7cd01fc26141b079202195b63e90d029286387d8937da60cfc66,801.png,2019:01:14 15:33:45,4,maritime vessels,Feature
120.311413,22.571013,0,120.311472,22.570935,0,120.311136,22.570683,0,120.311077,22.570762,0,Polygon,"864.0461332240623,2381.087599114759,880.4043286785466,2402.9387235856348,786.9977499545028,2472.864784989895,770.6395545000184,2451.013660519019",Ilwon Lee @ SI Analytics,37a1685871b2451bf306ece3a0f9bf7d289dbba661eca103bad1ca8fe8bcd527,801.png,2019:01:14 15:33:45,4,maritime vessels,Feature
120.311932,22.571276,0,120.311984,22.571211,0,120.311677,22.570962,0,120.311625,22.571027,0,Polygon,"1008.0331198027395,2308.0577103080727,1022.68745624471,2326.112500510192,937.3784672826243,2395.354325631371,922.7241308406539,2377.2995354292516",Ilwon Lee @ SI Analytics,a3523cd488985a48bbcf04b881f89568e57d9b0784bed5055c4c570d31116b63,801.png,2019:01:14 15:33:45,4,maritime vessels,Feature
120.312674,22.571903,0,120.312768,22.571797,0,120.312207,22.571299,0,120.312113,22.571405,0,Polygon,"1214.1709320161779,2133.8892404347935,1240.271061220281,2163.2519240117763,1084.5961206390214,2301.6294688420785,1058.4959914349183,2272.2667852650957",Ilwon Lee @ SI Analytics,315e01ec04bdf2ac200a1694e60a8320068d2ab9e3f085f1470b4fc64ec9b809,801.png,2019:01:14 15:33:45,4,maritime vessels,Feature
120.312581,22.57195,0,120.312657,22.571854,0,120.312082,22.571402,0,120.312006,22.571499,0,Polygon,"1188.507676938821,2120.8600798546886,1209.550833199306,2147.686634264545,1049.825436151547,2272.977658877424,1028.782279891062,2246.1511044675676",Ilwon Lee @ SI Analytics,3845d18a66a0bcaee29c8dd57880e79802006dfffd68bfb9e982f2ec9d435f29,801.png,2019:01:14 15:33:45,4,maritime vessels,Feature
120.313186,22.572376,0,120.313259,22.572278,0,120.312733,22.571885,0,120.31266,22.571983,0,Polygon,"1356.477255463915,2002.6327946352517,1376.6883815840627,2029.6738222474548,1230.5889489367926,2138.872115362005,1210.377822816645,2111.8310877498016",Ilwon Lee @ SI Analytics,7bf6968b9ecb05d8caa890823008c44e9956ff97ae204a1de0210a17834971c7,801.png,2019:01:14 15:33:45,4,maritime vessels,Feature
120.31319,22.572227,0,120.313231,22.572172,0,120.312859,22.571893,0,120.312818,22.571947,0,Polygon,"1357.6838503831043,2044.0596586392671,1369.0154035122305,2059.1485162272843,1265.6671797518009,2136.7618067968874,1254.3356266226747,2121.6729492088703",Ilwon Lee @ SI Analytics,0b465b1e9d2f2d2f4179ef33dbeb296b2f3a16c237288aaf196f4ab6167ec095,801.png,2019:01:14 15:33:45,4,maritime vessels,Feature
120.313265,22.572203,0,120.313333,22.572112,0,120.312849,22.57175,0,120.312781,22.571841,0,Polygon,"1378.2851111089067,2050.699649117965,1397.163254337963,2075.957241856212,1262.7681589341491,2176.407426741566,1243.8900157050928,2151.1498340033186",Ilwon Lee @ SI Analytics,358f6fe4d2687f59ff21a5e9e2c676096bca245204c1e2f3bdf2d7b76f532d6f,801.png,2019:01:14 15:33:45,4,maritime vessels,Feature
120.313287,22.572084,0,120.313357,22.57199,0,120.312935,22.571675,0,120.312865,22.571769,0,Polygon,"1384.3829293414517,2083.7464381918494,1403.8811415900375,2109.8336385125185,1286.7538869204266,2197.37741644076,1267.2556746718408,2171.290216120091",Ilwon Lee @ SI Analytics,8c1c7185cec3cae61e4d84df50da414403f2e75e9096ff626a33514b8c50593b,801.png,2019:01:14 15:33:45,4,maritime vessels,Feature
120.312772,22.5717,0,120.312847,22.57162,0,120.312453,22.57125,0,120.312378,22.571331,0,Polygon,"1241.3667229890636,2190.2005834013744,1262.3497636545885,2212.544686163754,1152.9239928181958,2315.3049278138405,1131.940952152671,2292.960825051461",Ilwon Lee @ SI Analytics,4505825ab1a0837a76881442b671d41543cd54a8cd173045e8c3886e9e7c3923,801.png,2019:01:14 15:33:45,4,maritime vessels,Feature
120.312709,22.571765,0,120.312778,22.571691,0,120.312385,22.571321,0,120.312315,22.571396,0,Polygon,"1223.8132088165924,2172.204810070824,1243.1894041361525,2192.8378396810413,1133.8932770690142,2295.476334644263,1114.517081749454,2274.8433050340454",Ilwon Lee @ SI Analytics,bc48f6b0b04f5061fac22053bd2142d1e03c51ad0de5b6c965cc03e6397ff8d4,801.png,2019:01:14 15:33:45,4,maritime vessels,Feature
120.282951,22.602297,0,120.283102,22.602403,0,120.283474,22.601871,0,120.283323,22.601765,0,Polygon,"1957.7181999031254,2691.1477450799707,1999.7880284047017,2661.7221365462074,2103.247120755117,2809.6377273866333,2061.1772922535406,2839.0633359203966",Ilwon Lee @ SI Analytics,97073fe141a2a670c96536a03ec9d4a0289b449cdbf6ea8ab60afb514fdea892,803.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.28291,22.602144,0,120.283022,22.602227,0,120.28333,22.601808,0,120.283218,22.601726,0,Polygon,"1946.4528950848985,2733.6033761321028,1977.5534494776587,2710.695978542642,2063.132948056425,2826.884202895049,2032.0323936636648,2849.7916004845097",Ilwon Lee @ SI Analytics,d91a3ea43b4dc86a402b93cffd0126f91b50d078347191d9f29c878e4a9c985b,803.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.285191,22.604217,0,120.285387,22.604334,0,120.285652,22.603894,0,120.285456,22.603776,0,Polygon,"2580.150282569371,2157.9341772964626,2634.562436379736,2125.2817597356893,2708.015673115741,2247.684605029145,2653.603519305376,2280.3370225899184",Ilwon Lee @ SI Analytics,9024715119a0c9a4533c2be722d36e396cb727fe7fb6d6989e9940234ec6a408,803.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.286034,22.602863,0,120.28624,22.602994,0,120.286763,22.602172,0,120.286557,22.602041,0,Polygon,"2814.182859804189,2534.0535096657636,2871.4396889851787,2497.6413984865158,3016.631148711914,2725.950121570117,2959.3743195309244,2762.362232749365",Ilwon Lee @ SI Analytics,67fb25d2a39b861630483173d64dc04be7041a186d9b8cc057f0476e42fee8d6,803.png,2019:01:14 20:57:34,1,container,Feature
120.292236,22.606467,0,120.292414,22.606537,0,120.292661,22.605904,0,120.292483,22.605834,0,Polygon,"1536.8772156867142,1532.859842788364,1586.426021711589,1513.499713281358,1655.1312833137001,1689.3386031389587,1605.5824772888252,1708.6987326459646",Ilwon Lee @ SI Analytics,547e037ebd91d279fd2d61ee2d0c0ee42e8b1fd0dd5956cb58a78bb3cfcf5b4b,804.png,2019:01:14 20:57:34,1,container,Feature
120.294003,22.610008,0,120.294076,22.610156,0,120.294705,22.609845,0,120.294633,22.609698,0,Polygon,"2027.7804331420427,549.1973945201933,2047.97453748048,508.2006965195421,2222.9607153037487,594.3951781505086,2202.7666109653114,635.3918761511599",Ilwon Lee @ SI Analytics,17ff15763cd7c1a5d485121a09d0521ba8e5a8f3c1fa6527294e83e5a51caff8,804.png,2019:01:14 20:57:34,1,container,Feature
120.295486,22.60934,0,120.295549,22.609473,0,120.29623,22.609151,0,120.296168,22.609019,0,Polygon,"2439.858901556449,734.6947984263,2457.2000260054556,697.9479986134451,2646.5716418705247,787.3140597276114,2629.230517421518,824.0608595404664",Ilwon Lee @ SI Analytics,efaea0c6ee0730dab9039ed5c750586fa47c1cf0c24776acd17535938fd3b446,804.png,2019:01:14 20:57:34,1,container,Feature
120.296401,22.609238,0,120.296519,22.609237,0,120.296516,22.608932,0,120.296398,22.608933,0,Polygon,"2693.8488786704643,763.1215396817589,2726.606626562006,763.3900458120895,2725.91199436128,848.1351742779945,2693.154246469738,847.8666681476639",Ilwon Lee @ SI Analytics,b7499d40d2e2e5f267135cb33f386771edcea312c4d96077614d0dc68fcb1e70,804.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.296414,22.608903,0,120.296536,22.608905,0,120.296542,22.608607,0,120.29642,22.608604,0,Polygon,"2697.6306570029947,856.2702579181422,2731.4620834473267,855.598110372135,2733.1079306270267,938.4390849905723,2699.2765041826947,939.1112325365795",Ilwon Lee @ SI Analytics,35e0a532dc56175552bf7cb1c840363aabd22920a01481977d37cb26d7bf9beb,804.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.296072,22.607643,0,120.29618,22.607647,0,120.29619,22.607405,0,120.296082,22.6074,0,Polygon,"2602.6234723182633,1206.2193036165795,2632.4943418617518,1204.9849743850605,2635.278418261719,1272.3598536465433,2605.4075487182304,1273.5941828780624",Ilwon Lee @ SI Analytics,460db7b0528b86fa2d18f9f5d559dca72d38b484e70788e570a03ea938c017c3,804.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.296542,22.606111,0,120.296543,22.606046,0,120.296286,22.606042,0,120.296285,22.606107,0,Polygon,"2733.08267888254,1631.6900480212469,2733.343577329133,1649.8236573812997,2661.9128375302384,1650.8513716483528,2661.6519390836456,1632.7177622883",Ilwon Lee @ SI Analytics,24f74cfdeee61b986a0beda2732c5199c2d9067823217506ce045ff2ba77dfa7,804.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.296526,22.60601,0,120.296527,22.605944,0,120.296273,22.605941,0,120.296272,22.606006,0,Polygon,"2728.646220899045,1659.8797519615732,2728.907119345651,1678.013361322556,2658.2783569707135,1679.029537088919,2658.0174585241075,1660.8959277279362",Ilwon Lee @ SI Analytics,da70673fa32dd5e69a7bab198f72e8e39f3a34f8fdae8e23fa629c85638dd42c,804.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.296563,22.605793,0,120.296568,22.605722,0,120.296305,22.605707,0,120.2963,22.605777,0,Polygon,"2739.0620028280923,1720.093993744496,2740.2351422160846,1739.646316866805,2667.1788292038887,1744.0296956499797,2666.0056898158964,1724.4773725276707",Ilwon Lee @ SI Analytics,d83912f3c70a2a463eab5811e313dc2ec85a40f5fb38a8c72f3943b1e1556728,804.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.293757,22.602374,0,120.294037,22.602477,0,120.29434,22.601661,0,120.294061,22.601557,0,Polygon,"1959.633078045154,2669.8824661609656,2037.2874723932864,2641.0419424068327,2121.516380453711,2867.832027697828,2043.8619861055786,2896.6725514519608",Ilwon Lee @ SI Analytics,f589e88f3079b38acfc715933df54c7abc2ab5dca2d4bd9dda826883dd197177,804.png,2019:01:14 20:57:34,1,container,Feature
120.290688,22.607528,0,120.290787,22.607739,0,120.291956,22.607193,0,120.291857,22.606982,0,Polygon,"1106.9340796884055,1238.1195713504142,1134.3630669556787,1179.3763969225834,1459.2610390719499,1331.08121075229,1431.8320518046767,1389.8243851801208",Ilwon Lee @ SI Analytics,4f68da8e6edffd135c9e14504a971884f608680513d16e12a77642eb10b95adf,804.png,2019:01:14 20:57:34,1,container,Feature
120.292773,22.604995,0,120.293204,22.605155,0,120.293843,22.603434,0,120.293412,22.603274,0,Polygon,"1686.210244046301,1941.7019672573283,1805.8274830395317,1897.276615008463,1983.4102976957668,2375.426250442543,1863.7930587025362,2419.851602691408",Ilwon Lee @ SI Analytics,742ba2c9c410bc274241de1e5df403feb4bd3c0fc6d4924428a267f7954c408d,804.png,2019:01:14 20:57:34,1,container,Feature
120.293084,22.605154,0,120.293305,22.605242,0,120.29359,22.604524,0,120.293369,22.604436,0,Polygon,"1772.5128604349998,1897.4700907716774,1833.9763648818048,1873.0872485906386,1913.1428557641188,2072.6476578429665,1851.6793513173138,2097.0305000240055",Ilwon Lee @ SI Analytics,ad577dfec4550e8c406601f9fabfa5fd45b5ac4cb68d5bac65d6f83d156f8e8c,804.png,2019:01:14 20:57:34,2,oil tanker,Feature
120.285671,22.59789,0,120.285825,22.597981,0,120.286171,22.597394,0,120.286017,22.597302,0,Polygon,"2713.264460868251,915.4043665402475,2756.200630250462,890.0868370187939,2852.4066840394285,1053.2433336894858,2809.4705146572173,1078.5608632109395",Ilwon Lee @ SI Analytics,50bd401a4d0013f8a2786b04f99defea1c3df040e94fecdf7f94f04d1bb189e2,805.png,2019:01:14 20:57:34,2,oil tanker,Feature
120.286318,22.591798,0,120.286375,22.591839,0,120.286496,22.591673,0,120.286439,22.591632,0,Polygon,"2893.1316147973107,2607.6827759264265,2908.81864898004,2596.233599921691,2942.422277757019,2642.2754524593934,2926.7352435742896,2653.7246284641287",Ilwon Lee @ SI Analytics,0d38cf2c82ca56dd1a5177c5aaebfffdca204522ac9182b8c7a1cc65a843f2dd,805.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.286366,22.591829,0,120.286419,22.591868,0,120.286548,22.591691,0,120.286495,22.591652,0,Polygon,"2906.4010618301236,2598.8299328005064,2921.0561824789825,2588.1338985007824,2957.011845856634,2637.3983800874616,2942.356725207775,2648.0944143871857",Ilwon Lee @ SI Analytics,b80b422c7f52e6203b8a89adadd73bd331f78e02f614ae554c74e6da70ec591f,805.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.286505,22.5921,0,120.286539,22.592035,0,120.286324,22.591925,0,120.286291,22.591991,0,Polygon,"2945.1129186846497,2523.6206980923703,2954.3894239747956,2541.8026484620927,2894.7770259966696,2572.217137224709,2885.5005207065237,2554.0351868549865",Ilwon Lee @ SI Analytics,0b167b0b311a33600c539d778e16419617b121c1ec2dd50aa340277bda3f8efd,805.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.286467,22.592153,0,120.286503,22.592089,0,120.28629,22.591972,0,120.286254,22.592036,0,Polygon,"2934.5936009743573,2508.8193207851746,2944.426358766615,2526.706571660348,2885.3022280719188,2559.207555788975,2875.469470279661,2541.3203049138015",Ilwon Lee @ SI Analytics,fc10715427ec8e1fbac23bd764236b48c66631412e4c53e1f0c3a4875a2f78c1,805.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.286251,22.595425,0,120.286441,22.595553,0,120.286822,22.594984,0,120.286631,22.594856,0,Polygon,"2874.3762056430824,1600.038139193577,2927.3510831970193,1564.60908095296,3032.995139388928,1722.5720982891526,2980.020261834991,1758.0011565297696",Ilwon Lee @ SI Analytics,04f712dbc2c7da8d9404bf9e373dd23ee667c29ef1ed3cd2aa6cc3e939bd5f58,805.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.286139,22.593235,0,120.286213,22.593275,0,120.286334,22.593049,0,120.28626,22.59301,0,Polygon,"2843.403902981726,2208.3278438850575,2863.932459375366,2197.3245376574514,2897.4853556537228,2259.923224740436,2876.956799260083,2270.9265309680422",Ilwon Lee @ SI Analytics,5c1c49e3560e719ff1d9bde2264765768324e70dde714e56a63427cbd5b31baf,805.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.286256,22.593694,0,120.286289,22.593633,0,120.286047,22.593504,0,120.286014,22.593566,0,Polygon,"2875.957141622913,2080.9615757389734,2884.940562364037,2097.9261671419886,2817.6969853134533,2133.5342952974493,2808.7135645723292,2116.569703894434",Ilwon Lee @ SI Analytics,9fe5c34b6fc3365943e73611eafb0bf7822deffd9fafe7aeef018bd94cc4b1e0,805.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.286487,22.594395,0,120.286543,22.594317,0,120.286302,22.594144,0,120.286246,22.594223,0,Polygon,"2940.146642379761,1886.1117615412634,2955.682464502834,1907.8619125163384,2888.560303340877,1955.8063133401963,2873.024481217804,1934.0561623651213",Ilwon Lee @ SI Analytics,2360b3598a35df1fff7af3d6e918ff2136e1ecd7ee199fd399702aee7a6a4726,805.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.286468,22.594263,0,120.286515,22.594194,0,120.28632,22.594061,0,120.286273,22.594131,0,Polygon,"2934.7465782986674,1922.7129774834887,2947.88135960862,1942.0097549655934,2893.633392668429,1978.9348417024719,2880.4986113584764,1959.6380642203671",Ilwon Lee @ SI Analytics,131bbdd9d44f50fd77ad789d47c2f6a1de6e45edf753f7e49fdae4f8576d4b65,805.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.286423,22.594613,0,120.286459,22.594539,0,120.28623,22.594429,0,120.286194,22.594503,0,Polygon,"2922.260009106997,1825.6984132181622,2932.1518562637093,1846.2734553059656,2868.679607143441,1876.788959687978,2858.787759986729,1856.2139176001745",Ilwon Lee @ SI Analytics,3bce61c1c1db761019fb17461e4d7565cb834a57a9c6b48959c6b3972d98ef91,805.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.28601,22.594803,0,120.286114,22.594864,0,120.286295,22.594559,0,120.286192,22.594497,0,Polygon,"2807.686537787877,1772.7898816410066,2836.3064659318748,1755.7714784808309,2886.7937633039887,1840.6762024655004,2858.173835159991,1857.694605625676",Ilwon Lee @ SI Analytics,9dadd606277f811f99684b0964b9cf4eded2a48ca496932c58433b246cd63ce7,805.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.284589,22.59538,0,120.284655,22.595289,0,120.284405,22.59511,0,120.28434,22.595201,0,Polygon,"2412.9455168622326,1612.5446417460314,2431.0514888345783,1637.8635619028782,2361.658163168716,1687.4878587445494,2343.55219119637,1662.1689385877025",Ilwon Lee @ SI Analytics,97bf307f73c2896f47659af1f692381b36b1c643c6f89f3d92dfc5065bba534c,805.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.284602,22.595671,0,120.284693,22.595729,0,120.284855,22.595475,0,120.284765,22.595417,0,Polygon,"2416.4524181164124,1531.612167938336,2441.61118300884,1515.4992510995994,2486.8549410533233,1586.1430136711624,2461.696176160896,1602.255930509899",Ilwon Lee @ SI Analytics,0e3be1d7f1401eae32838b1e35822a9a70d3e80bbc9db2f46358236dad58736f,805.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.28379,22.596058,0,120.28387,22.596114,0,120.284039,22.595874,0,120.283959,22.595817,0,Polygon,"2190.797095216686,1424.354718115469,2213.1106190151313,1408.6308897634176,2260.098562895736,1475.3109997560377,2237.785039097291,1491.0348281080892",Ilwon Lee @ SI Analytics,698be9cb4b72d699f1d21b191cb020913d8125ca7d1edd1fa9ab1c37d04513ac,805.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.283869,22.596104,0,120.283944,22.596157,0,120.284098,22.595938,0,120.284023,22.595885,0,Polygon,"2212.695863007604,1411.5240576846006,2233.712209149274,1396.7143206702283,2276.5513974955975,1457.5069741684495,2255.535051353928,1472.3167111828218",Ilwon Lee @ SI Analytics,4993258127bc0e516e28ebe97cd957c499074845c2ec88ddcbbae77bbad0e948,805.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.285205,22.59644,0,120.285232,22.596345,0,120.284923,22.596254,0,120.284895,22.59635,0,Polygon,"2583.833506086837,1318.103456793551,2591.551608421837,1344.5756013250725,2505.521759943204,1369.6580865627895,2497.803657608204,1343.185942031268",Ilwon Lee @ SI Analytics,16323dd39f0a5be8ba3897ef463c378d70d5bd43d85b33f362136dc9155760bd,805.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.285198,22.59686,0,120.285291,22.596919,0,120.285565,22.596483,0,120.285472,22.596424,0,Polygon,"2581.927246469803,1201.4070679692184,2607.859419587971,1185.0975251282919,2683.976695220628,1306.1239933893278,2658.0445221024597,1322.4335362302543",Ilwon Lee @ SI Analytics,d8c6c5b850e33b91a0e467c1fcfb2a41060547a1fb0680927bfc6e7e5cc52e9b,805.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.285183,22.597155,0,120.285336,22.597257,0,120.285729,22.596669,0,120.285576,22.596567,0,Polygon,"2577.917451858215,1119.4858100830297,2620.262551642209,1091.2043822059957,2729.380314453065,1254.583776433261,2687.0352146690707,1282.865204310295",Ilwon Lee @ SI Analytics,c8ef974d57ae38f89c866e02e8596d9b428d4c9d3890524ab931dfb8157d0d46,805.png,2019:01:14 20:57:34,2,oil tanker,Feature
120.285084,22.597108,0,120.28514,22.597002,0,120.284825,22.596835,0,120.284769,22.596942,0,Polygon,"2550.194804554484,1132.5450236728661,2565.817277406331,1162.066367341777,2478.4072095237325,1208.32311729832,2462.7847366718856,1178.8017736294091",Ilwon Lee @ SI Analytics,be27c674bceba6e8669c70bdf46c2512294dcb792ba92b95c76a6ad8237ebb88,805.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.284764,22.59693,0,120.284818,22.596831,0,120.28449,22.596652,0,120.284436,22.59675,0,Polygon,"2461.536779946708,1182.114953845899,2476.5109060952927,1209.529123254584,2385.337093679734,1259.3299451655134,2370.3629675311495,1231.9157757568285",Ilwon Lee @ SI Analytics,f8e1533723ae104c10407f3b86e635e8d1510e0f7490cc3fa867b9c6a9fb55ce,805.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.284379,22.596724,0,120.284433,22.596626,0,120.284108,22.596448,0,120.284054,22.596547,0,Polygon,"2354.4556987129167,1239.1423122769304,2369.4298248615014,1266.5564816856152,2279.323978791826,1315.7739606344692,2264.3498526432413,1288.3597912257844",Ilwon Lee @ SI Analytics,ae89d2ca0b9d78f80de66f707471da817840886caf8ba6de8958631a0af3e833,805.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.284679,22.596993,0,120.284729,22.596902,0,120.284438,22.596743,0,120.284388,22.596834,0,Polygon,"2437.931274643361,1164.5540519975982,2451.7771176870633,1189.9025954144026,2370.9312323154477,1234.0621126370936,2357.0853892717455,1208.7135692202892",Ilwon Lee @ SI Analytics,1c192a66aa783b0ac7b7fa2dd6f689091ec74fb3631b1f01308c36c55f52bd22,805.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.283493,22.597346,0,120.283613,22.597424,0,120.283816,22.59711,0,120.283697,22.597033,0,Polygon,"2108.460096268921,1066.494116727916,2141.6703791416294,1044.9102577209248,2198.229158949617,1131.9351533037805,2165.018876076909,1153.5190123107716",Ilwon Lee @ SI Analytics,2026a70a6eac3413447b01e0709c5ebe1d23f953dc0023f2b0d5700c99115fce,805.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.283029,22.598542,0,120.283132,22.598547,0,120.283151,22.598167,0,120.283048,22.598161,0,Polygon,"1979.567556860679,734.2883217434561,2008.2017287380465,732.8544246550607,2013.491621715582,838.4908095515087,1984.8574498382143,839.9247066399041",Ilwon Lee @ SI Analytics,b84247cc54e3af0f2e9fe6886a479b56a51812c5d1c015716bcd6c3a2845ab27,805.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.283132,22.598516,0,120.28322,22.598521,0,120.283235,22.59822,0,120.283147,22.598216,0,Polygon,"2008.2324799005678,741.3678773131711,2032.4815742430164,740.1535692506653,2036.66218168586,823.6381045349593,2012.4130873434115,824.8524125974651",Ilwon Lee @ SI Analytics,43d8b12b2916103d9791a8e525d50777e3ffb0f0be9082edb0389c3b08a926f0,805.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.283475,22.599284,0,120.283594,22.599364,0,120.283864,22.598961,0,120.283745,22.598881,0,Polygon,"2103.4095949208054,528.097606182051,2136.564255087835,505.909678296208,2211.448782449183,617.8070609273401,2178.2941222821532,639.9949888131831",Ilwon Lee @ SI Analytics,420ae73132c442466accff3f6e3b2c326f228bfdc999e909ebfc488347695a95,805.png,2019:01:14 20:57:34,1,container,Feature
120.283595,22.599349,0,120.28368,22.599406,0,120.283944,22.599012,0,120.283859,22.598955,0,Polygon,"2136.7801292682216,509.98181632247895,2160.405237505192,494.17130295222256,2233.6413548495984,603.6055229929226,2210.016246612628,619.4160363631789",Ilwon Lee @ SI Analytics,47938f1242659220cc79c9ae3a2c955b69f422af2eaa5c1389173a2bcba66445,805.png,2019:01:14 20:57:34,1,container,Feature
120.282549,22.599725,0,120.282699,22.59972,0,120.28269,22.599429,0,120.282541,22.599433,0,Polygon,"1846.1114782238615,405.6878925284855,1887.7055917285206,406.8646958531575,1885.4119399122796,487.93381928675257,1843.8178264076205,486.7570159620806",Ilwon Lee @ SI Analytics,74fe121fae1f29fb4fd14c870f09d5d6ef7d1c32cad94260660088ffa6b6313a,805.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.281451,22.598497,0,120.281472,22.598424,0,120.28117,22.598337,0,120.281149,22.59841,0,Polygon,"1541.0352322469007,746.7225762277017,1546.9058556311954,766.9831342185159,1463.2018294650516,791.2368992724382,1457.3312060807568,770.976341281624",Ilwon Lee @ SI Analytics,8bfd4c431bbc484dc51509e06b7986958e35a66272c68e26d0c83f93d9ea2a21,805.png,2019:01:14 20:57:34,4,maritime vessels,Feature
120.281846,22.597308,0,120.281874,22.597205,0,120.281196,22.597019,0,120.281168,22.597122,0,Polygon,"1650.7878480390627,1076.9190217924775,1658.655992429412,1105.5101142102176,1470.344213112976,1157.3326975664927,1462.4760687226267,1128.7416051487526",Ilwon Lee @ SI Analytics,5f722b34d84385e5121319205ca7841df376490cdd236069baf13b2116c9d9b0,805.png,2019:01:14 20:57:34,1,container,Feature
120.281827,22.597099,0,120.281849,22.597018,0,120.281425,22.596901,0,120.281403,22.596982,0,Polygon,"1645.5754130714677,1134.9960934079127,1651.79300390372,1157.5894401083963,1533.9784710598715,1190.0114875822374,1527.760880227619,1167.4181408817537",Ilwon Lee @ SI Analytics,efd863f072790aa39d54b3ccd231ca75dedbc081d4c086f7c852e83edcc3d936,805.png,2019:01:14 20:57:34,1,container,Feature
120.282358,22.59708,0,120.282379,22.597016,0,120.282086,22.596919,0,120.282065,22.596983,0,Polygon,"1793.1544928760995,1140.3894335303771,1799.0260879573243,1158.0945510060867,1717.6440446271972,1185.0834939471756,1711.7724495459724,1167.378376471466",Ilwon Lee @ SI Analytics,108957080a73d1f60a8bd1626bfd2ecb2131b4174f29866e5d418c8905f0041e,805.png,2019:01:14 20:57:34,4,maritime vessels,Feature
